price,location,area,bedrooms,bathrooms,purpose,property_type
87500000.0,"DHA Phase 6 - Block G, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
95000000.0,"DHA Phase 6 - Block J, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
78500000.0,"DHA Phase 6 - Block N, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
80000000.0,"DHA Phase 4 - Block DD, DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
75000000.0,"DHA Phase 8 - Block Z1, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
117500000.0,"DHA Phase 7 - Block U, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
110000000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
69900000.0,"DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
87500000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",20.0,4.0,5.0,For Sale,House
78000000.0,"Bahria Town - Overseas A, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
23000000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
370000000.0,"DHA Phase 3, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
42500000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
17500000.0,"Park View City, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
48500000.0,"Askari 11 - Sector B, Askari 11, Askari, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
63000000.0,"Askari 11 - Sector A, Askari 11, Askari, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
180000000.0,"DHA Phase 6 - Block A, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
24000000.0,"Lake City Meadows, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
85000000.0,"DHA Phase 6 - Block M, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
75000000.0,"DHA Phase 6 - Block H, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
85000000.0,"DHA Phase 5 - Block E, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
92500000.0,"DHA Phase 5 - Block G, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
119900000.0,"DHA Phase 4 - Block FF, DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
87500000.0,"DHA Phase 6 - Block C, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
75000000.0,"DHA Phase 8 - Block X, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
125000000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
135000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
24000000.0,"Lake City - Sector M-7B, Lake City, Raiwind Road, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
28500000.0,"Lake City, Raiwind Road, Lahore, Punjab",7.0,3.0,4.0,For Sale,House
28800000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
71000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
82500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
26000000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
45000000.0,"Faisal Town, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
150000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
129900000.0,"DHA Phase 5 - Block H, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
14500000.0,"Khuda Buksh Colony, Cantt, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
129500000.0,"DHA Phase 5 - Block H, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
86500000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
82500000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
105000000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
82500000.0,"DHA Phase 8 - Block T, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,6.0,5.0,For Sale,House
190000000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
95000000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
72500000.0,"DHA Phase 7 - Block Q, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
93500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
19500000.0,"Shadab Garden, Lahore, Punjab",5.0,6.0,6.0,For Sale,House
12800000.0,"Shadab Garden, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
24000000.0,"Military Accounts Housing Society, Lahore, Punjab",8.0,6.0,6.0,For Sale,House
74900000.0,"Askari 5, Askari, Lahore, Punjab",12.0,4.0,5.0,For Sale,House
16000000.0,"Park View City - Platinum Block, Park View City, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
16500000.0,"Al Rehman Garden Phase 2, Al Rehman Garden, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
75000000.0,"DHA Phase 7 - Block Z, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
67000000.0,"DHA Phase 4 - Block GG, DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
68700000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
90000000.0,"Township, Lahore, Punjab",28.0,3.0,4.0,For Sale,House
300000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
52000000.0,"Wapda Town Phase 1 - Block J1, Wapda Town Phase 1, Wapda Town, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
69000000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
149900000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
139900000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
23000000.0,"Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
43500000.0,"Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
25000000.0,"Bahria Town - Block CC, Bahria Town - Sector D, Bahria Town, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
79900000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
99500000.0,"Cantt, Lahore, Punjab",15.0,4.0,5.0,For Sale,House
17500000.0,"Nasheman-e-Iqbal Phase 2, Nasheman-e-Iqbal, Lahore, Punjab",5.0,5.0,6.0,For Sale,House
85000000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
112500000.0,"DHA Phase 1 - Block E, DHA Phase 1, DHA Defence, Lahore, Punjab",40.0,5.0,6.0,For Sale,House
35000000.0,"Wapda Town Phase 1 - Block J2, Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
55000000.0,"LDA Avenue - Block D, LDA Avenue, Lahore, Punjab",20.0,7.0,6.0,For Sale,House
84000000.0,"DHA Phase 4, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
16299999.999999998,"Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
122500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
47500000.0,"Khayaban-e-Amin - Block D, Khayaban-e-Amin, Lahore, Punjab",400.0,5.0,6.0,For Sale,House
55000000.0,"UET Housing Society - Block B, UET Housing Society, Lahore, Punjab",20.0,7.0,6.0,For Sale,House
31000000.0,"Wapda Town Phase 1 - Block J2, Wapda Town Phase 1, Wapda Town, Lahore, Punjab",10.0,6.0,6.0,For Sale,House
20000000.0,"DHA 9 Town - Block D, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
33500000.0,"Divine Gardens, Lahore, Punjab",11.0,3.0,4.0,For Sale,House
97500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
76500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
77500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
160000000.0,"Bahria Town - Gulbahar Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
35000000.0,"Khayaban-e-Amin - Block L, Khayaban-e-Amin, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
51500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
51000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
420000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,6.0,For Sale,House
22500000.0,"Central Park Housing Scheme, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
63900000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
150000000.0,"DHA Phase 5 - Block G, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
65000000.0,"DHA Phase 2, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
117500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,4.0,5.0,For Sale,House
25500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
17500000.0,"Park View City - Tulip Overseas, Park View City, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
82500000.0,"DHA Phase 6 - Block D, DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
74500000.0,"DHA Phase 7 - Block U, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
84500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
205000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",26.0,5.0,6.0,For Sale,House
85000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
57500000.0,"Allama Iqbal Town, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
35500000.0,"Allama Iqbal Town - Mehran Block, Allama Iqbal Town, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
47500000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
52000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
49500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,5.0,5.0,For Sale,House
32500000.0,"Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
16500000.0,"Airport Road, Lahore, Punjab",3.8,3.0,4.0,For Sale,House
95000000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,7.0,7.0,For Sale,House
48500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
16200000.000000002,"Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
20000000.0,"Central Park Housing Scheme, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
100000000.0,"Model Town, Lahore, Punjab",20.0,4.0,5.0,For Sale,House
67000000.0,"Garden Town, Lahore, Punjab",12.0,5.0,6.0,For Sale,House
12500000.0,"Lalazaar Garden, Lahore, Punjab",3.5,3.0,4.0,For Sale,House
162500000.0,"DHA Phase 6 - Block M, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
40000000.0,"Lake City - Sector M-1, Lake City, Raiwind Road, Lahore, Punjab",8.0,5.0,6.0,For Sale,House
72000000.0,"IEP Engineers Town - Sector A, IEP Engineers Town, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
150000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
44500000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
48000000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",10.0,3.0,4.0,For Sale,House
13500000.0,"Canal Bank Housing Scheme, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
28000000.0,"Iqbal Avenue Phase 2, Iqbal Avenue, Lahore, Punjab",10.0,2.0,4.0,For Sale,House
42500000.0,"Lahore Press Club Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
41000000.0,"NFC 1, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
51500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
106500000.0,"DHA Phase 5 - Block C, DHA Phase 5, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
18000000.0,"Bahria Town - Tipu Sultan Block Extension, Bahria Town - Sector F, Bahria Town, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
24500000.0,"Bahria Town - Chambelli Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",5.0,3.0,5.0,For Sale,House
51500000.0,"Canal Garden, Lahore, Punjab",20.0,4.0,5.0,For Sale,House
45000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
52500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
160000000.0,"Johar Town Phase 1 - Block D2, Johar Town Phase 1, Johar Town, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
16000000.0,"Bahria Homes, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",6.0,3.0,3.0,For Sale,House
23000000.0,"Lake City - Sector M-7, Lake City, Raiwind Road, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
170000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
21500000.0,"Union Livings, Main Canal Bank Road, Lahore, Punjab",5.0,4.0,5.0,For Sale,House
107500000.0,"Johar Town Phase 2, Johar Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
12000000.0,"Formanites Housing Scheme, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
40000000.0,"Formanites Housing Scheme - Block N, Formanites Housing Scheme, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
8500000.0,"Allama Iqbal Town - Jahanzeb Block, Allama Iqbal Town, Lahore, Punjab",2.0,3.0,3.0,For Sale,House
54500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
53000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
22500000.0,"New Canal Park, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
12000000.0,"Harbanspura, Lahore, Punjab",2.7,3.0,4.0,For Sale,House
36000000.0,"Lahore Press Club Housing Scheme, Lahore, Punjab",11.0,7.0,7.0,For Sale,House
12000000.0,"Aamir Town, Harbanspura, Lahore, Punjab",2.8,3.0,4.0,For Sale,House
39500000.0,"Bahria Town - Rafi Block, Bahria Town - Sector E, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
57500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
70000000.0,"DHA Phase 7 - Block T, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
80000000.0,"DHA Phase 7 - Block R, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
69000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
49500000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
550000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
39900000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
46000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",7.0,4.0,5.0,For Sale,House
28000000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
21000000.0,"Park View City - Tulip Overseas, Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
61000000.0,"Wapda Town Phase 1, Wapda Town, Lahore, Punjab",20.0,6.0,6.0,For Sale,House
35000000.0,"Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
16000000.0,"Bahria Orchard, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
49000000.0,"Bahria Town - Sector F, Bahria Town, Lahore, Punjab",10.0,5.0,7.0,For Sale,House
19000000.0,"DHA 9 Town - Block C, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
65000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
17000000.0,"Canal Point Housing Scheme, Harbanspura, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
11000000.0,"Mehar Fayaz Colony, Lahore, Punjab",2.5,4.0,5.0,For Sale,House
9595000.0,"Lahore Meadows City, Multan Road, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
39000000.0,"NFC 1, Lahore, Punjab",13.0,4.0,5.0,For Sale,House
55000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
450000000.0,"DHA Phase 6 - Block L, DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
49500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
490000000.0,"DHA Phase 6 - Block E, DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
95500000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
69000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
250000000.0,"DHA Phase 8 - Ex Park View, DHA Phase 8, DHA Defence, Lahore, Punjab",52.0,11.0,7.0,For Sale,House
60000000.0,"DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
84000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
30000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
30000000.0,"Bahria Town - Gulbahar Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",10.7,5.0,6.0,For Sale,House
80000000.0,"Bahria Town - Jasmine Block, Bahria Town - Sector C, Bahria Town, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
149500000.0,"Wapda Town Phase 1 - Block J1, Wapda Town Phase 1, Wapda Town, Lahore, Punjab",40.0,8.0,7.0,For Sale,House
23800000.0,"Pak Arab Housing Society Phase 1, Pak Arab Housing Society, Lahore, Punjab",5.0,6.0,6.0,For Sale,House
9900000.0,"Vital Homes DD, Vital Homes Housing Scheme, Lahore, Punjab",3.0,3.0,4.0,For Sale,House
17000000.0,"Formanites Housing Scheme - Block D, Formanites Housing Scheme, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19800000.0,"DHA 9 Town - Block C, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
350000000.0,"Model Town - Block A, Model Town, Lahore, Punjab",60.0,7.0,7.0,For Sale,House
34000000.0,"Bahria Orchard Phase 1, Bahria Orchard, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
32500000.0,"DHA 9 Town - Block A, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,3.0,For Sale,House
295000000.0,"DHA Phase 3 - Block Y, DHA Phase 3, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
70500000.0,"DHA Phase 7 - Block U, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
85000000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
64500000.0,"DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
49900000.0,"DHA Phase 5 - Block L, DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
52500000.0,"DHA Phase 5 - Block K, DHA Phase 5, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
67500000.0,"DHA Phase 7 - Block X, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
75000000.0,"DHA Phase 7 - Block R, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
98500000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
60000000.0,"Bahria Town - Sector F, Bahria Town, Lahore, Punjab",20.0,5.0,5.0,For Sale,House
23500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
38500000.0,"Lake City Meadows, Lahore, Punjab",10.0,5.0,6.0,For Sale,House
21500000.0,"Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
32000000.0,"Bahria Town - Overseas B, Bahria Town - Overseas Enclave, Bahria Town, Lahore, Punjab",10.0,3.0,5.0,For Sale,House
79000000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
22000000.0,"Lake City Meadows Phase 1, Lake City Meadows, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
34000000.0,"LDA Avenue, Lahore, Punjab",10.0,7.0,6.0,For Sale,House
40000000.0,"Audit & Accounts Housing Society, Lahore, Punjab",16.0,6.0,6.0,For Sale,House
62500000.0,"DHA Phase 7 - Block Y, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
22500000.0,"Park View City - Tulip Block, Park View City, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
15900000.0,"Eden Residencia, Eden, Lahore, Punjab",4.0,6.0,6.0,For Sale,House
420000000.0,"DHA Phase 3 - Block XX, DHA Phase 3, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
370000000.0,"DHA Phase 3 - Block X, DHA Phase 3, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
119500000.0,"Valencia Housing Society, Lahore, Punjab",40.0,7.0,6.0,For Sale,House
47000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",10.0,4.0,4.0,For Sale,House
22500000.0,"Paragon City - Woods Block, Paragon City, Lahore, Punjab",4.0,3.0,4.0,For Sale,House
23500000.0,"Paragon City - Imperial 2 Block, Paragon City, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
20000000.0,"DHA 9 Town - Block C, DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,4.0,6.0,For Sale,House
22500000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",5.0,4.0,6.0,For Sale,House
21000000.0,"Al Rehman Garden Phase 4, Al Rehman Garden, Lahore, Punjab",5.0,5.0,5.0,For Sale,House
16000000.0,"Jubilee Town - Block C, Jubilee Town, Lahore, Punjab",3.0,4.0,4.0,For Sale,House
25000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
19700000.0,"DHA 9 Town, DHA Defence, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
370000000.0,"DHA Phase 6 - Block K, DHA Phase 6, DHA Defence, Lahore, Punjab",40.0,6.0,7.0,For Sale,House
18000000.0,"Park View City, Lahore, Punjab",5.0,4.0,4.0,For Sale,House
70000000.0,"DHA Phase 7 - Block U, DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
81500000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
27000000.0,"Bahria Town - Sector E, Bahria Town, Lahore, Punjab",5.0,3.0,4.0,For Sale,House
87000000.0,"DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
102500000.0,"DHA Phase 8 - Ex Air Avenue, DHA Phase 8, DHA Defence, Lahore, Punjab",20.0,5.0,6.0,For Sale,House
250000000.0,"Defence Raya, DHA Defence, Lahore, Punjab",40.0,7.0,7.0,For Sale,House
170000000.0,"DHA Phase 6, DHA Defence, Lahore, Punjab",20.0,6.0,7.0,For Sale,House
42000000.0,"Eden Avenue, Eden, Lahore, Punjab",12.2,4.0,5.0,For Sale,House
9900000.0,"Pak Arab Housing Society, Lahore, Punjab",3.0,3.0,3.0,For Sale,House
43000000.0,"DHA Phase 4, DHA Defence, Lahore, Punjab",10.0,4.0,5.0,For Sale,House
100000000.0,"DHA Phase 7, DHA Defence, Lahore, Punjab",20.0,6.0,5.0,For Sale,House
160000000.0,"Gulberg 2, Gulberg, Lahore, Punjab",48.0,5.0,6.0,For Sale,House
